invoice_id,branch_id,pharmacist_id,customer_id,total_amount,sale_date
5736,4,4,265,1278.76,2025-08-08 03:45:14
5737,2,2,734,2305.76,2025-02-04 21:08:04
5738,2,2,590,1502.07,2025-11-01 03:49:06
5739,4,4,717,480.70,2025-07-24 11:55:42
5740,5,5,871,2198.38,2025-11-13 03:51:19
5741,3,3,807,1488.05,2025-10-13 06:55:38
5742,5,5,610,343.76,2025-06-13 13:46:57
5743,4,4,423,111.14,2025-12-17 23:59:33
5744,5,5,24,1255.66,2026-01-01 04:52:13
5745,1,1,58,804.65,2026-01-02 09:07:51
5746,1,1,658,1421.03,2026-01-16 18:50:22
5747,1,1,733,1035.08,2025-06-05 05:38:08
5748,3,3,784,1782.42,2025-12-17 06:09:54
5749,2,2,117,367.20,2025-06-23 12:08:00
5750,4,4,974,1095.51,2025-04-29 04:57:13
5751,4,4,8,1535.42,2025-06-26 08:45:13
5752,1,1,132,521.82,2025-02-08 16:36:58
5753,1,1,544,427.86,2025-10-02 12:36:19
5754,3,3,891,793.25,2025-02-26 17:58:12
5755,5,5,370,1800.99,2025-02-15 22:57:22
5756,2,2,51,1312.42,2025-10-11 11:03:06
5757,5,5,566,2436.74,2025-12-26 03:51:16
5758,2,2,774,1989.60,2025-09-08 16:26:15
5759,4,4,578,1487.37,2025-10-23 09:03:35
5760,4,4,552,875.64,2025-03-19 06:21:36
5761,1,1,420,1946.46,2025-07-03 13:23:17
5762,4,4,161,1559.33,2025-05-06 14:11:35
5763,5,5,464,1693.46,2026-01-15 14:20:29
5764,1,1,678,2365.76,2025-09-18 12:54:42
5765,2,2,643,112.35,2025-10-27 06:09:33
5766,5,5,189,1940.11,2025-05-07 03:49:45
5767,2,2,910,1547.46,2025-08-05 22:28:41
5768,4,4,838,1813.80,2025-09-14 12:26:01
5769,4,4,459,1548.64,2025-01-24 06:05:28
5770,5,5,8,2583.99,2025-10-31 08:28:13
5771,5,5,868,390.82,2025-09-08 11:31:44
5772,3,3,858,627.69,2025-12-30 12:19:59
5773,2,2,149,48.16,2025-08-07 14:34:57
5774,3,3,153,764.46,2025-09-13 15:54:55
5775,1,1,142,1477.06,2025-06-21 15:47:39
5776,1,1,203,2519.44,2025-11-11 04:46:05
5777,3,3,122,1586.35,2025-01-22 05:15:59
5778,2,2,553,1497.30,2025-05-01 13:04:40
5779,3,3,835,1166.52,2025-03-16 03:37:23
5780,2,2,913,1667.12,2025-11-23 14:45:43
5781,5,5,623,36.09,2025-06-20 17:35:57
5782,3,3,450,692.36,2025-04-06 16:41:10
5783,1,1,576,834.66,2025-02-15 22:20:17
5784,1,1,687,1109.26,2025-03-24 15:03:26
5785,3,3,763,608.00,2025-08-07 17:57:51
5786,1,1,295,46.64,2025-09-06 09:29:46
5787,2,2,837,1618.31,2025-11-04 22:55:34
5788,3,3,705,2736.98,2025-06-30 19:04:51
5789,2,2,957,857.44,2025-04-14 08:10:44
5790,4,4,857,2348.60,2025-11-13 13:08:54
5791,5,5,220,3042.39,2025-09-14 20:27:26
5792,4,4,523,1345.58,2025-02-25 03:58:36
5793,4,4,203,1699.40,2025-05-14 05:41:06
5794,1,1,577,1534.18,2025-06-15 23:40:32
5795,3,3,145,231.42,2025-06-21 10:19:54
5796,1,1,589,2990.38,2025-09-11 15:07:08
5797,5,5,507,3753.65,2025-03-14 19:38:53
5798,5,5,96,1410.42,2025-11-27 21:52:21
5799,4,4,492,1948.71,2025-12-21 13:44:07
5800,3,3,42,709.12,2025-05-30 03:27:39
5801,3,3,55,1891.21,2025-02-01 01:37:47
5802,4,4,633,694.19,2025-05-19 10:09:03
5803,4,4,929,1527.00,2025-07-03 20:30:47
5804,2,2,200,559.20,2025-05-22 22:01:42
5805,1,1,685,2584.85,2025-02-06 02:20:45
5806,4,4,490,2907.49,2025-07-10 11:18:36
5807,5,5,37,3411.66,2025-03-11 06:59:42
5808,4,4,425,2231.57,2025-12-22 15:48:02
5809,5,5,628,1701.71,2025-12-04 08:47:31
5810,1,1,798,1763.37,2025-03-30 03:31:40
5811,5,5,433,353.73,2025-12-21 12:47:06
5812,5,5,611,1739.38,2025-09-26 02:46:22
5813,2,2,63,1360.35,2025-08-17 16:58:12
5814,5,5,880,3083.61,2025-05-27 21:54:47
5815,2,2,407,2153.51,2025-12-10 21:17:47
5816,5,5,950,98.62,2025-11-23 11:56:25
5817,4,4,390,579.76,2025-02-02 23:08:36
5818,2,2,524,104.18,2025-07-01 11:48:17
5819,1,1,30,3729.10,2025-08-28 08:29:16
5820,4,4,812,17.62,2025-04-15 09:38:35
5821,1,1,35,92.18,2025-01-21 01:36:23
5822,3,3,716,3527.26,2025-07-04 03:19:07
5823,4,4,457,946.64,2025-05-15 14:59:46
5824,3,3,140,2838.61,2025-09-01 13:52:44
5825,5,5,313,1380.71,2025-07-27 08:43:05
5826,3,3,385,1810.63,2025-08-23 21:18:25
5827,4,4,718,570.68,2025-05-24 16:25:04
5828,1,1,390,2671.50,2025-12-03 14:21:05
5829,3,3,711,1245.16,2025-04-02 00:26:08
5830,4,4,577,673.48,2025-06-11 20:59:24
5831,3,3,384,2199.14,2025-03-03 06:35:53
5832,5,5,101,733.99,2025-11-05 16:47:24
5833,4,4,491,1265.17,2025-09-08 01:23:12
5834,5,5,648,1364.27,2025-12-03 00:35:49
5835,1,1,16,109.30,2025-09-23 10:11:08
5836,1,1,519,530.63,2026-01-05 23:20:41
5837,3,3,481,1221.01,2025-03-16 18:50:02
5838,1,1,329,296.34,2025-04-01 03:56:17
5839,1,1,198,580.22,2025-08-07 09:49:43
5840,4,4,580,1987.86,2025-01-21 02:42:15
5841,1,1,20,754.83,2025-05-21 00:54:18
5842,2,2,832,1253.84,2025-07-24 04:57:43
5843,2,2,559,849.65,2025-01-23 09:59:57
5844,2,2,636,3218.75,2025-09-01 02:34:17
5845,5,5,631,2084.26,2025-02-03 15:20:42
5846,2,2,7,1115.14,2025-05-18 05:26:23
5847,4,4,32,554.62,2025-08-08 22:42:46
5848,3,3,647,1334.10,2025-08-07 03:25:48
5849,2,2,273,547.48,2025-03-21 11:15:59
5850,4,4,746,999.59,2025-04-18 08:06:17
5851,5,5,93,433.82,2025-10-13 18:51:31
5852,3,3,394,533.61,2025-07-28 21:08:19
5853,5,5,247,2515.76,2025-08-25 02:04:19
5854,3,3,479,1539.00,2025-07-12 07:53:58
5855,1,1,315,1757.13,2025-12-18 16:04:59
5856,3,3,169,347.63,2025-06-15 05:21:48
5857,1,1,772,1680.79,2025-11-23 05:51:35
5858,1,1,829,2665.84,2025-11-25 06:45:12
5859,5,5,899,1468.47,2025-11-28 04:34:49
5860,1,1,265,1916.15,2025-03-07 05:37:48
5861,4,4,423,785.16,2025-05-28 08:40:03
5862,3,3,610,1210.36,2025-01-23 16:58:30
5863,2,2,981,699.63,2025-12-13 13:55:59
5864,5,5,637,2520.51,2025-04-05 22:34:25
5865,1,1,127,32.41,2025-10-25 04:38:14
5866,5,5,280,572.96,2025-05-01 02:29:29
5867,2,2,765,698.35,2025-05-11 07:19:24
5868,3,3,506,1182.14,2025-09-30 01:05:43
5869,1,1,671,1342.47,2025-11-13 14:36:47
5870,4,4,643,2452.62,2025-09-06 05:13:32
5871,3,3,819,1664.81,2025-07-23 18:24:43
5872,1,1,567,1575.14,2025-07-13 02:41:51
5873,1,1,511,632.47,2025-06-29 10:35:36
5874,3,3,914,692.99,2025-09-08 07:07:50
5875,3,3,934,2404.90,2025-03-07 14:52:51
5876,5,5,289,1293.30,2025-04-12 00:09:00
5877,1,1,123,354.51,2025-04-29 22:41:07
5878,5,5,354,722.82,2025-11-26 02:50:58
5879,2,2,173,1028.42,2025-10-20 19:12:17
5880,4,4,389,133.85,2025-10-25 05:07:24
5881,4,4,357,2609.23,2025-04-07 12:52:44
5882,2,2,247,1226.05,2025-11-26 12:39:50
5883,5,5,643,909.76,2025-06-18 23:13:30
5884,5,5,264,1436.61,2025-02-11 11:45:36
5885,1,1,654,2294.44,2026-01-07 08:38:37
5886,2,2,137,65.90,2025-02-02 00:24:02
5887,5,5,829,722.56,2025-11-26 19:25:47
5888,5,5,283,1821.99,2025-05-04 22:36:48
5889,1,1,650,1367.65,2025-05-27 19:20:33
5890,4,4,994,2110.20,2025-06-08 04:44:20
5891,2,2,38,559.62,2025-02-13 01:28:32
5892,5,5,790,401.25,2025-04-02 13:17:20
5893,4,4,100,1600.40,2025-07-30 02:33:37
5894,2,2,816,1377.48,2025-03-15 10:26:11
5895,4,4,370,2370.46,2025-03-17 05:04:54
5896,3,3,255,1963.56,2025-07-26 05:59:30
5897,5,5,604,2873.06,2025-10-23 11:38:30
5898,1,1,977,1557.14,2025-10-09 15:45:47
5899,3,3,12,851.37,2025-12-17 10:09:15
5900,2,2,894,991.23,2025-06-05 18:41:22
5901,5,5,1,3244.91,2025-06-05 23:23:23
5902,5,5,331,12.98,2025-01-23 14:45:24
5903,5,5,686,352.07,2025-03-10 02:19:47
5904,2,2,31,1301.90,2025-08-08 13:12:29
5905,1,1,478,1576.44,2025-12-17 03:19:48
5906,3,3,339,877.82,2025-07-22 21:30:08
5907,4,4,568,2468.14,2025-04-16 22:27:46
5908,5,5,430,1885.84,2025-02-18 07:43:20
5909,3,3,566,152.95,2025-07-24 09:08:17
5910,2,2,968,2133.19,2025-07-15 05:38:36
5911,3,3,368,1391.37,2025-10-25 02:50:11
5912,3,3,948,399.28,2025-11-25 07:19:44
5913,4,4,248,602.00,2025-02-22 23:35:21
5914,1,1,998,1840.45,2025-02-03 09:57:29
5915,2,2,328,922.97,2025-06-21 13:58:27
5916,4,4,789,935.75,2025-02-27 13:33:44
5917,3,3,961,879.15,2025-02-01 08:16:10
5918,5,5,348,2294.42,2025-12-22 01:11:13
5919,4,4,369,2372.81,2026-01-14 05:05:55
5920,4,4,875,1787.31,2025-11-26 17:06:17
5921,4,4,530,397.48,2025-02-09 01:16:29
5922,1,1,92,3295.78,2025-08-01 08:39:59
5923,4,4,774,2111.95,2025-07-16 00:11:21
5924,5,5,872,3055.57,2025-04-03 06:05:02
5925,2,2,897,1625.21,2025-05-23 04:50:21
5926,1,1,315,353.36,2025-03-01 14:27:44
5927,4,4,722,1682.06,2025-12-05 23:11:20
5928,3,3,312,4217.00,2025-03-07 20:52:01
5929,2,2,263,2999.91,2025-06-06 16:09:17
5930,5,5,778,98.56,2025-05-06 03:12:34
5931,5,5,474,1662.96,2025-11-26 05:37:13
5932,2,2,13,2766.78,2025-12-20 03:48:04
5933,4,4,482,807.33,2025-06-17 22:00:07
5934,1,1,330,795.25,2025-08-13 13:28:38
5935,1,1,686,129.30,2025-01-24 02:23:45
5936,5,5,18,1749.65,2025-07-23 20:03:20
5937,5,5,990,975.70,2025-08-29 20:37:52
5938,1,1,249,735.76,2025-03-17 17:57:16
5939,3,3,567,712.87,2025-11-22 06:11:58
5940,1,1,499,1388.12,2025-11-26 18:09:29
5941,2,2,961,1894.05,2025-09-01 15:39:14
5942,2,2,51,1672.13,2025-01-29 14:27:39
5943,5,5,690,2606.09,2025-11-19 18:34:48
5944,5,5,9,1531.71,2025-11-20 06:52:18
5945,2,2,45,872.40,2025-08-19 13:02:25
5946,3,3,594,1202.39,2025-04-27 02:54:31
5947,4,4,677,2231.88,2025-07-04 12:35:54
5948,5,5,81,1534.35,2025-10-04 20:11:01
5949,1,1,696,568.62,2025-03-15 16:18:52
5950,4,4,883,2394.56,2025-12-10 01:17:27
5951,5,5,602,2620.65,2025-02-14 09:12:20
5952,2,2,20,1409.49,2026-01-19 03:18:43
5953,2,2,160,1178.98,2025-06-22 14:40:16
5954,5,5,985,654.39,2025-09-08 09:12:13
5955,4,4,637,306.85,2025-06-23 07:40:04
5956,4,4,496,1832.19,2025-02-08 17:19:28
5957,3,3,148,774.35,2025-11-21 04:30:06
5958,2,2,776,1007.80,2026-01-15 09:14:49
5959,5,5,212,2025.94,2025-01-25 10:43:01
5960,5,5,265,2359.48,2025-06-09 14:58:17
5961,1,1,578,1039.12,2025-12-14 08:29:09
5962,2,2,924,2352.42,2025-08-11 00:26:41
5963,1,1,165,2816.04,2025-09-04 01:47:47
5964,1,1,143,1633.84,2025-07-15 00:08:47
5965,4,4,371,1547.38,2025-04-26 15:58:33
5966,5,5,723,1791.17,2025-10-06 05:39:42
5967,2,2,63,1560.71,2025-07-03 12:21:21
5968,1,1,14,1055.76,2025-04-17 20:14:14
5969,2,2,268,2384.04,2025-02-16 00:40:57
5970,3,3,682,2031.92,2025-11-04 19:10:44
5971,5,5,420,1308.73,2025-04-08 22:39:35
5972,3,3,997,366.31,2025-10-31 21:47:02
5973,5,5,857,229.42,2025-11-17 22:52:35
5974,5,5,706,1903.61,2025-03-12 02:42:00
5975,4,4,193,1964.08,2025-07-16 21:16:34
5976,2,2,701,598.37,2025-02-07 08:58:11
5977,2,2,662,571.68,2025-10-11 00:59:04
5978,2,2,792,908.14,2025-09-16 14:24:46
5979,1,1,650,742.38,2026-01-03 06:55:55
5980,3,3,9,2132.48,2025-09-14 10:25:59
5981,4,4,80,1837.51,2025-05-05 12:48:16
5982,2,2,841,445.06,2025-12-06 17:18:14
5983,2,2,366,43.17,2025-05-12 00:22:37
5984,2,2,745,2232.63,2025-04-12 16:56:04
5985,2,2,809,2187.92,2025-08-03 06:49:58
5986,2,2,478,41.04,2025-09-28 19:51:32
5987,1,1,343,608.17,2025-04-18 11:40:28
5988,4,4,297,646.53,2025-05-23 03:22:38
5989,4,4,832,1326.60,2025-04-20 06:48:57
5990,5,5,612,1589.84,2025-03-30 07:30:31
5991,3,3,961,2025.87,2025-04-19 08:48:49
5992,2,2,528,886.31,2025-12-31 15:38:42
5993,1,1,286,729.28,2025-06-10 21:55:18
5994,3,3,575,670.56,2025-11-16 15:28:31
5995,3,3,288,1226.01,2025-08-06 00:10:07
5996,5,5,654,300.07,2025-03-25 11:46:21
5997,3,3,192,1838.34,2025-01-23 04:59:42
5998,2,2,494,584.92,2025-09-10 11:13:18
5999,2,2,875,1476.77,2025-10-30 15:19:57
6000,1,1,840,298.91,2025-06-15 19:39:18
6001,5,5,117,2708.82,2025-12-08 07:42:11
6002,3,3,216,37.91,2025-12-22 15:36:58
6003,4,4,140,1397.10,2025-09-05 23:58:19
6004,3,3,929,866.76,2025-08-05 19:59:50
6005,2,2,985,493.45,2025-02-01 22:08:44
6006,2,2,556,559.35,2025-05-08 23:45:13
6007,3,3,386,2026.25,2025-04-19 17:14:26
6008,1,1,580,2231.65,2025-02-13 22:03:08
6009,1,1,238,574.18,2025-01-28 07:14:11
6010,5,5,982,218.78,2025-02-14 03:40:50
6011,3,3,575,842.98,2025-08-02 16:00:47
6012,3,3,784,726.43,2025-07-14 22:10:33
6013,1,1,230,1975.63,2025-08-22 13:55:49
6014,3,3,38,936.00,2025-07-29 19:09:19
6015,3,3,114,2221.56,2025-11-14 08:02:32
6016,3,3,795,1747.43,2025-09-02 20:42:14
6017,1,1,69,146.09,2025-07-19 03:50:09
6018,1,1,347,663.13,2025-06-26 14:46:17
6019,5,5,754,764.84,2026-01-05 01:01:39
6020,5,5,447,1716.66,2025-11-04 19:40:01
6021,3,3,586,522.13,2025-10-02 14:42:07
6022,4,4,875,112.09,2025-09-10 00:46:11
6023,2,2,467,286.36,2026-01-04 12:19:35
6024,3,3,326,2192.07,2025-08-30 02:10:23
6025,2,2,420,1522.21,2025-02-12 02:05:26
6026,5,5,388,2517.30,2025-02-05 21:32:14
6027,3,3,105,4219.49,2025-06-13 06:33:12
6028,5,5,208,3516.11,2025-05-02 14:17:27
6029,5,5,943,1932.91,2025-09-24 20:14:42
6030,1,1,958,1998.26,2025-08-24 17:48:27
6031,3,3,124,483.17,2025-04-15 09:51:18
6032,5,5,514,9.39,2025-02-04 23:00:37
6033,3,3,627,2824.62,2025-07-14 10:14:11
6034,1,1,526,714.55,2025-07-11 17:26:08
6035,3,3,635,917.06,2025-07-31 14:48:19
6036,3,3,397,1133.03,2025-02-22 04:30:55
6037,3,3,634,3271.73,2025-06-03 20:43:10
6038,5,5,594,422.74,2025-08-03 10:10:19
6039,5,5,324,2236.28,2026-01-02 03:11:36
6040,4,4,479,1238.91,2025-12-16 22:26:54
6041,3,3,352,1073.02,2025-10-30 08:54:22
6042,4,4,173,788.00,2025-12-21 20:34:35
6043,4,4,679,1548.16,2025-03-31 16:15:08
6044,3,3,617,2958.59,2025-10-25 08:24:51
6045,4,4,269,1209.34,2025-09-01 18:38:42
6046,5,5,320,1156.62,2025-09-02 02:29:15
6047,5,5,255,3247.52,2025-09-17 16:56:32
6048,3,3,475,956.26,2025-06-21 06:44:36
6049,2,2,34,59.79,2025-02-25 16:03:38
6050,5,5,844,713.77,2025-03-08 18:48:21
6051,2,2,807,480.42,2025-05-08 17:25:22
6052,3,3,708,651.96,2025-02-14 23:48:53
6053,2,2,673,492.32,2025-12-17 00:22:48
6054,3,3,331,2173.61,2025-10-13 08:54:32
6055,5,5,888,1382.87,2025-12-10 15:01:01
6056,3,3,580,798.48,2025-01-31 22:18:05
6057,5,5,484,2176.28,2025-02-15 12:53:01
6058,4,4,899,3206.01,2025-11-15 16:50:20
6059,4,4,300,2914.62,2025-02-21 07:36:48
6060,2,2,451,1295.81,2026-01-19 10:24:52
6061,5,5,221,2325.86,2025-05-16 13:22:24
6062,3,3,311,780.53,2025-07-26 03:49:28
6063,1,1,116,2335.46,2025-04-08 23:22:56
6064,3,3,588,1049.84,2025-09-11 12:25:10
6065,1,1,936,478.98,2026-01-12 23:00:11
6066,5,5,838,790.33,2025-08-22 22:17:11
6067,3,3,905,644.76,2025-09-30 04:53:05
6068,3,3,717,2662.69,2025-09-21 11:00:37
6069,1,1,567,1482.52,2025-05-14 22:52:55
6070,3,3,758,999.44,2026-01-04 09:11:26
6071,5,5,804,962.39,2026-01-11 00:38:22
6072,4,4,14,146.78,2025-09-25 10:26:32
6073,4,4,837,1762.45,2025-07-28 21:04:40
6074,2,2,512,803.75,2025-09-05 16:19:19
6075,4,4,353,14.67,2025-10-09 02:13:54
6076,4,4,410,413.36,2025-07-27 11:22:50
6077,3,3,5,2907.31,2025-09-23 04:53:32
6078,5,5,297,2950.54,2025-02-18 17:45:53
6079,1,1,969,2887.85,2025-04-20 09:52:04
6080,3,3,424,1487.84,2025-12-14 19:39:59
6081,2,2,331,805.24,2025-07-25 06:23:22
6082,5,5,216,1372.48,2025-04-28 04:05:06
6083,3,3,103,1024.92,2025-05-16 02:49:29
6084,2,2,319,271.47,2025-09-03 09:55:59
6085,2,2,892,2536.40,2026-01-09 05:51:37
6086,5,5,256,2086.36,2025-12-18 10:25:03
6087,4,4,409,116.56,2025-12-26 18:58:16
6088,3,3,785,610.69,2025-03-26 03:55:00
6089,2,2,286,746.03,2025-03-19 13:44:53
6090,2,2,777,493.22,2026-01-15 15:02:32
6091,4,4,724,1754.66,2025-06-30 13:40:03
6092,1,1,999,1226.35,2025-11-01 05:41:40
6093,2,2,576,1188.50,2025-10-29 08:35:21
6094,2,2,898,2191.67,2025-08-23 10:59:45
6095,4,4,978,925.96,2025-12-25 00:22:09
6096,5,5,775,1867.93,2025-11-25 11:48:41
6097,4,4,263,198.70,2026-01-08 00:12:36
6098,3,3,860,1338.39,2025-08-18 11:26:11
6099,5,5,451,370.06,2025-09-24 20:32:00
6100,1,1,532,1665.12,2025-03-04 17:34:36
6101,5,5,618,2268.79,2025-04-14 23:44:52
6102,5,5,914,3070.17,2025-07-19 16:47:49
6103,1,1,153,2304.37,2025-03-31 07:54:49
6104,2,2,892,1287.27,2025-07-21 02:17:34
6105,1,1,832,1557.61,2025-03-10 10:18:23
6106,3,3,196,1266.46,2025-03-08 14:38:52
6107,5,5,825,867.03,2025-10-21 00:07:43
6108,3,3,714,2484.15,2025-12-30 10:35:15
6109,1,1,141,1002.25,2025-01-30 11:27:55
6110,4,4,352,451.49,2025-08-17 10:16:23
6111,3,3,800,2853.42,2025-05-08 16:27:53
6112,3,3,461,804.81,2025-09-18 06:07:44
6113,2,2,746,1129.66,2025-05-16 22:59:32
6114,4,4,929,2411.55,2025-12-26 10:24:02
6115,4,4,137,2149.29,2025-12-25 06:47:31
6116,2,2,936,1014.08,2025-07-13 10:53:29
6117,3,3,450,322.15,2025-03-08 16:35:43
6118,5,5,351,1895.40,2025-05-05 18:59:16
6119,2,2,377,1582.82,2026-01-17 19:28:17
6120,5,5,886,212.51,2025-05-20 14:59:13
6121,5,5,191,2297.26,2025-07-24 13:27:25
6122,4,4,349,1339.06,2025-02-18 20:35:55
6123,1,1,51,205.59,2025-09-13 05:59:48
6124,4,4,956,1162.47,2025-02-02 20:31:19
6125,5,5,909,210.37,2025-12-06 10:24:20
6126,1,1,419,881.46,2025-06-23 19:41:47
6127,4,4,617,1138.81,2025-07-14 01:36:19
6128,5,5,354,2545.88,2025-09-28 07:25:21
6129,3,3,656,151.25,2025-02-02 19:40:58
6130,1,1,185,122.85,2025-07-26 07:17:47
6131,1,1,410,1578.24,2025-05-07 17:15:24
6132,3,3,967,138.23,2025-04-07 19:51:18
6133,1,1,527,389.91,2025-11-12 01:41:07
6134,2,2,401,1883.69,2025-02-07 03:59:25
6135,5,5,853,1434.14,2025-10-27 10:36:39
6136,5,5,93,917.87,2025-07-12 09:06:58
6137,1,1,142,1442.48,2025-04-10 08:36:35
6138,2,2,615,1919.11,2025-09-05 12:52:00
6139,4,4,53,2339.58,2025-08-27 10:39:43
6140,1,1,174,1400.89,2025-03-05 21:16:23
6141,3,3,338,397.82,2025-04-28 00:58:32
6142,2,2,441,626.09,2025-02-21 15:17:20
6143,4,4,290,336.99,2025-01-28 08:34:59
6144,4,4,14,1884.24,2025-02-11 06:47:11
6145,2,2,873,228.21,2025-09-13 00:37:24
6146,2,2,278,431.13,2026-01-20 09:48:05
6147,5,5,433,613.49,2025-02-20 18:11:25
6148,5,5,562,1739.51,2025-04-08 21:27:45
6149,1,1,751,93.55,2026-01-17 03:32:14
6150,3,3,442,1358.80,2025-04-04 00:06:29
6151,4,4,165,1039.96,2025-08-19 17:17:13
6152,3,3,370,1697.33,2025-04-22 00:04:11
6153,2,2,254,1141.25,2025-06-06 11:26:08
6154,5,5,625,1559.68,2026-01-12 12:32:54
6155,4,4,284,4448.36,2025-03-14 05:10:44
6156,5,5,480,2125.83,2025-09-18 23:04:16
6157,4,4,595,427.69,2025-05-28 17:31:49
6158,4,4,142,339.84,2025-04-29 02:28:08
6159,2,2,154,2834.37,2025-08-02 22:59:05
6160,5,5,357,1258.08,2025-10-08 02:56:08
6161,2,2,823,910.79,2025-08-02 20:30:51
6162,3,3,701,2061.86,2025-11-26 17:08:50
6163,3,3,620,561.49,2026-01-09 08:22:04
6164,4,4,687,1206.10,2025-12-08 19:20:26
6165,5,5,861,1789.69,2025-08-12 02:09:36
6166,1,1,53,92.35,2025-05-20 08:15:59
6167,3,3,564,533.27,2025-02-19 07:48:25
6168,1,1,429,17.04,2025-12-27 22:20:39
6169,1,1,323,1253.56,2025-09-27 00:53:20
6170,1,1,126,2113.82,2025-03-03 10:07:46
6171,1,1,363,318.15,2025-02-08 06:41:55
6172,3,3,656,3564.93,2025-10-01 00:05:21
6173,3,3,369,799.52,2025-03-15 00:58:05
6174,5,5,615,1067.09,2025-12-13 03:01:35
6175,3,3,747,1300.02,2025-06-14 18:50:48
6176,3,3,70,1083.08,2025-02-17 10:06:48
6177,2,2,76,1579.15,2025-10-01 04:32:47
6178,1,1,560,767.82,2025-05-26 21:27:08
6179,3,3,407,633.48,2025-05-13 04:19:48
6180,1,1,468,3984.34,2025-11-23 20:46:52
6181,4,4,103,255.20,2025-08-05 16:47:17
6182,3,3,459,353.12,2025-03-29 10:39:04
6183,2,2,494,1358.50,2025-04-08 08:08:06
6184,4,4,663,788.04,2025-08-02 20:47:36
6185,5,5,692,1392.32,2025-11-16 18:11:57
6186,3,3,661,1069.72,2025-06-02 11:57:45
6187,2,2,647,594.19,2025-10-04 03:41:20
6188,1,1,169,70.88,2025-07-26 14:33:58
6189,4,4,98,111.62,2026-01-01 05:08:12
6190,3,3,957,282.93,2025-04-01 09:37:21
6191,1,1,498,201.12,2025-09-16 03:52:02
6192,5,5,697,1461.49,2025-12-08 08:20:35
6193,1,1,935,1809.31,2026-01-13 19:04:33
6194,2,2,945,3686.86,2025-02-05 19:39:39
6195,1,1,427,455.69,2025-03-30 03:26:11
6196,4,4,170,1615.65,2025-06-16 02:52:08
6197,5,5,176,1324.31,2025-07-13 15:16:21
6198,4,4,618,2297.34,2025-02-15 04:39:34
6199,2,2,78,3379.67,2025-12-30 16:25:32
6200,3,3,722,1093.07,2025-10-28 15:40:15
6201,2,2,55,1750.38,2025-02-16 07:55:46
6202,5,5,374,425.28,2025-05-25 02:11:15
6203,1,1,713,2121.46,2025-12-31 04:52:11
6204,5,5,519,2489.40,2025-06-25 04:41:52
6205,4,4,637,1776.05,2025-12-23 13:07:54
6206,1,1,458,50.56,2025-03-04 14:02:58
6207,2,2,398,2870.05,2025-06-22 06:11:52
6208,4,4,970,1683.34,2025-11-28 01:31:28
6209,4,4,882,2324.21,2025-04-13 07:31:40
6210,3,3,740,167.19,2026-01-04 04:03:20
6211,1,1,505,721.84,2025-08-25 12:51:46
6212,3,3,534,2223.02,2025-08-26 17:16:00
6213,2,2,662,819.02,2025-10-23 07:34:20
6214,1,1,935,955.85,2025-07-20 12:17:10
6215,1,1,851,2719.14,2025-07-17 10:16:52
6216,4,4,369,2100.95,2025-08-20 23:00:00
6217,1,1,7,39.65,2025-09-23 09:50:22
6218,3,3,685,1269.98,2025-11-22 14:15:41
6219,3,3,922,3915.27,2025-08-26 16:12:26
6220,4,4,651,1839.69,2025-02-06 10:39:16
6221,4,4,408,1533.48,2025-11-14 11:15:54
6222,3,3,299,3347.94,2025-05-22 05:15:53
6223,2,2,790,1970.78,2025-12-21 21:53:47
6224,4,4,569,647.94,2025-07-30 00:05:04
6225,4,4,69,468.98,2025-08-31 22:31:34
6226,1,1,371,3885.75,2025-12-17 10:14:38
6227,3,3,601,2469.76,2025-02-26 07:50:31
6228,5,5,299,628.76,2025-02-06 16:27:41
6229,4,4,692,1115.81,2026-01-16 19:25:36
6230,5,5,915,597.22,2026-01-06 11:54:50
6231,3,3,455,1883.75,2025-07-04 17:33:27
6232,1,1,923,987.11,2025-06-25 10:22:13
6233,4,4,361,2358.28,2025-03-02 21:28:01
6234,5,5,821,1780.51,2025-04-04 23:51:31
6235,3,3,153,72.67,2025-01-21 17:50:33
6236,3,3,636,715.14,2025-05-15 08:50:34
6237,3,3,276,672.02,2025-03-13 09:02:30
6238,4,4,631,2395.27,2025-07-19 02:45:44
6239,1,1,683,328.03,2025-05-29 07:01:29
6240,2,2,452,3129.88,2025-03-01 08:07:42
6241,1,1,781,1420.10,2025-12-11 22:01:48
6242,3,3,819,110.74,2025-05-11 09:36:21
6243,5,5,383,722.21,2025-02-04 21:47:45
6244,5,5,948,2039.98,2025-01-25 18:54:05
6245,1,1,44,1908.73,2025-04-07 08:48:44
6246,3,3,527,2373.86,2025-03-22 01:51:58
6247,5,5,97,2300.07,2025-03-20 14:28:01
6248,1,1,711,729.88,2025-05-08 01:27:48
6249,5,5,284,1363.99,2025-08-25 17:41:07
6250,1,1,225,2593.89,2026-01-03 09:24:53
6251,3,3,45,1403.17,2025-05-23 05:40:05
6252,2,2,523,734.81,2025-06-30 23:03:36
6253,5,5,724,569.51,2025-12-25 10:09:05
6254,1,1,687,1419.25,2025-08-20 14:56:30
6255,5,5,607,2757.69,2025-06-02 07:13:41
6256,4,4,160,3359.82,2025-07-26 21:23:53
6257,1,1,326,1817.53,2025-10-02 14:32:28
6258,5,5,223,699.00,2025-07-15 10:00:14
6259,1,1,701,1946.87,2025-06-20 09:13:49
6260,2,2,65,538.17,2025-06-21 20:16:04
