inventory_id,branch_id,batch_id,quantity,last_updated
8110,5,1622,976,2026-01-20 14:09:46
8111,1,1623,684,2026-01-19 21:30:34
8112,2,1623,451,2026-01-19 20:14:05
8113,3,1623,206,2026-01-20 04:35:47
8114,4,1623,521,2026-01-19 20:58:10
8115,5,1623,663,2026-01-20 05:55:09
8116,1,1624,195,2026-01-20 11:16:42
8117,2,1624,8,2026-01-20 05:25:39
8118,3,1624,207,2026-01-19 18:00:51
8119,4,1624,164,2026-01-19 15:19:26
8120,5,1624,172,2026-01-19 23:49:09
8121,1,1625,103,2026-01-20 11:09:36
8122,2,1625,804,2026-01-20 06:04:03
8123,3,1625,269,2026-01-20 12:41:52
8124,4,1625,59,2026-01-20 14:01:07
8125,5,1625,378,2026-01-19 21:21:42
8126,1,1626,708,2026-01-20 12:58:45
8127,2,1626,239,2026-01-20 09:12:18
8128,3,1626,722,2026-01-19 18:51:21
8129,4,1626,425,2026-01-20 11:19:09
8130,5,1626,862,2026-01-20 06:37:39
8131,1,1627,899,2026-01-19 20:37:23
8132,2,1627,44,2026-01-20 07:47:39
8133,3,1627,556,2026-01-19 15:54:27
8134,4,1627,420,2026-01-19 19:37:13
8135,5,1627,523,2026-01-20 09:35:36
8136,1,1628,146,2026-01-19 16:03:03
8137,2,1628,138,2026-01-20 02:46:27
8138,3,1628,175,2026-01-20 06:06:03
8139,4,1628,138,2026-01-20 11:27:00
8140,5,1628,290,2026-01-19 17:19:37
8141,1,1629,662,2026-01-20 13:57:19
8142,2,1629,640,2026-01-20 12:43:07
8143,3,1629,382,2026-01-19 18:32:49
8144,4,1629,275,2026-01-19 20:46:22
8145,5,1629,812,2026-01-19 23:24:08
8146,1,1630,878,2026-01-20 04:33:33
8147,2,1630,315,2026-01-20 05:01:04
8148,3,1630,93,2026-01-20 07:39:58
8149,4,1630,577,2026-01-20 01:21:59
8150,5,1630,959,2026-01-20 09:34:57
8151,1,1631,350,2026-01-20 07:13:45
8152,2,1631,1000,2026-01-19 17:26:40
8153,3,1631,33,2026-01-20 01:05:09
8154,4,1631,259,2026-01-19 16:20:01
8155,5,1631,379,2026-01-20 06:05:32
8156,1,1632,19,2026-01-20 07:38:08
8157,2,1632,410,2026-01-19 18:59:31
8158,3,1632,810,2026-01-20 13:40:13
8159,4,1632,66,2026-01-19 18:55:05
8160,5,1632,875,2026-01-20 01:21:23
8161,1,1633,934,2026-01-20 05:44:58
8162,2,1633,516,2026-01-20 07:16:59
8163,3,1633,761,2026-01-20 12:12:14
8164,4,1633,739,2026-01-19 19:23:07
8165,5,1633,89,2026-01-19 17:52:47
8166,1,1634,581,2026-01-19 16:40:20
8167,2,1634,45,2026-01-20 02:39:24
8168,3,1634,313,2026-01-20 14:38:14
8169,4,1634,873,2026-01-20 10:15:37
8170,5,1634,682,2026-01-20 10:02:01
8171,1,1635,594,2026-01-19 18:41:42
8172,2,1635,189,2026-01-20 05:58:13
8173,3,1635,973,2026-01-20 02:46:35
8174,4,1635,100,2026-01-19 21:19:42
8175,5,1635,963,2026-01-20 11:50:43
8176,1,1636,243,2026-01-19 23:32:41
8177,2,1636,910,2026-01-19 17:44:51
8178,3,1636,792,2026-01-19 19:43:42
8179,4,1636,317,2026-01-20 06:29:06
8180,5,1636,19,2026-01-20 06:55:40
8181,1,1637,246,2026-01-20 05:04:11
8182,2,1637,489,2026-01-19 19:29:15
8183,3,1637,501,2026-01-19 22:28:18
8184,4,1637,934,2026-01-20 05:48:02
8185,5,1637,563,2026-01-19 23:24:11
8186,1,1638,892,2026-01-19 23:41:33
8187,2,1638,274,2026-01-19 17:50:44
8188,3,1638,24,2026-01-19 23:28:36
8189,4,1638,133,2026-01-20 03:55:47
8190,5,1638,610,2026-01-19 19:39:01
8191,1,1639,691,2026-01-20 04:36:44
8192,2,1639,452,2026-01-20 14:21:23
8193,3,1639,603,2026-01-19 22:19:17
8194,4,1639,504,2026-01-20 02:01:58
8195,5,1639,591,2026-01-20 04:02:09
8196,1,1640,552,2026-01-20 05:36:28
8197,2,1640,197,2026-01-19 20:59:13
8198,3,1640,373,2026-01-20 04:54:54
8199,4,1640,781,2026-01-20 01:22:07
8200,5,1640,841,2026-01-20 06:10:44
8201,1,1641,904,2026-01-20 11:36:33
8202,2,1641,441,2026-01-20 08:42:16
8203,3,1641,614,2026-01-20 06:10:54
8204,4,1641,357,2026-01-19 20:33:21
8205,5,1641,139,2026-01-20 12:42:21
8206,1,1642,729,2026-01-19 16:48:28
8207,2,1642,67,2026-01-20 13:29:30
8208,3,1642,828,2026-01-20 00:37:28
8209,4,1642,447,2026-01-20 02:23:47
8210,5,1642,184,2026-01-19 20:18:45
8211,1,1643,569,2026-01-20 11:22:40
8212,2,1643,127,2026-01-20 05:47:23
8213,3,1643,886,2026-01-19 15:17:39
8214,4,1643,194,2026-01-19 23:55:09
8215,5,1643,223,2026-01-19 15:28:31
8216,1,1644,173,2026-01-19 22:29:03
8217,2,1644,529,2026-01-19 23:33:37
8218,3,1644,666,2026-01-20 01:03:25
8219,4,1644,284,2026-01-20 06:04:29
8220,5,1644,178,2026-01-19 15:06:30
8221,1,1645,944,2026-01-20 10:54:19
8222,2,1645,412,2026-01-19 23:30:19
8223,3,1645,565,2026-01-19 20:55:24
8224,4,1645,534,2026-01-19 21:48:03
8225,5,1645,377,2026-01-19 19:15:22
8226,1,1646,625,2026-01-20 04:41:56
8227,2,1646,501,2026-01-20 13:49:59
8228,3,1646,951,2026-01-20 05:13:11
8229,4,1646,259,2026-01-20 11:38:56
8230,5,1646,510,2026-01-20 13:22:31
8231,1,1647,-84,2026-01-19 16:54:39
8232,2,1647,172,2026-01-20 07:02:45
8233,3,1647,305,2026-01-20 10:28:09
8234,4,1647,214,2026-01-19 22:48:26
8235,5,1647,269,2026-01-20 12:52:53
8236,1,1648,623,2026-01-20 08:39:39
8237,2,1648,845,2026-01-20 13:18:57
8238,3,1648,47,2026-01-20 04:03:46
8239,4,1648,781,2026-01-20 14:49:04
8240,5,1648,457,2026-01-20 11:13:12
8241,1,1649,161,2026-01-19 21:10:05
8242,2,1649,872,2026-01-19 17:39:38
8243,3,1649,222,2026-01-20 09:30:50
8244,4,1649,655,2026-01-20 12:44:03
8245,5,1649,494,2026-01-19 17:28:17
8246,1,1650,536,2026-01-20 03:02:27
8247,2,1650,613,2026-01-20 13:54:54
8248,3,1650,924,2026-01-19 17:18:19
8249,4,1650,593,2026-01-20 02:56:15
8250,5,1650,157,2026-01-20 12:18:55
8251,1,1651,791,2026-01-20 02:02:33
8252,2,1651,319,2026-01-19 19:19:14
8253,3,1651,325,2026-01-19 22:05:09
8254,4,1651,257,2026-01-19 23:27:05
8255,5,1651,98,2026-01-19 22:25:16
8256,1,1652,75,2026-01-19 20:09:38
8257,2,1652,186,2026-01-20 09:38:01
8258,3,1652,387,2026-01-19 18:07:43
8259,4,1652,634,2026-01-20 14:53:39
8260,5,1652,432,2026-01-19 21:03:28
8261,1,1653,337,2026-01-19 21:10:56
8262,2,1653,999,2026-01-20 00:57:28
8263,3,1653,877,2026-01-20 14:58:05
8264,4,1653,603,2026-01-20 14:33:11
8265,5,1653,693,2026-01-20 03:23:11
8266,1,1654,2,2026-01-20 03:10:13
8267,2,1654,82,2026-01-20 09:04:13
8268,3,1654,303,2026-01-20 00:13:14
8269,4,1654,808,2026-01-20 08:30:23
8270,5,1654,975,2026-01-19 16:49:07
8271,1,1655,500,2026-01-19 18:37:08
8272,2,1655,161,2026-01-19 18:23:37
8273,3,1655,918,2026-01-19 18:32:20
8274,4,1655,558,2026-01-19 19:22:58
8275,5,1655,357,2026-01-20 11:36:47
8276,1,1656,985,2026-01-20 01:06:35
8277,2,1656,29,2026-01-19 21:40:25
8278,3,1656,930,2026-01-19 15:08:35
8279,4,1656,753,2026-01-19 15:06:29
8280,5,1656,928,2026-01-20 12:28:06
8281,1,1657,480,2026-01-20 08:03:31
8282,2,1657,171,2026-01-20 14:48:03
8283,3,1657,218,2026-01-20 09:53:06
8284,4,1657,476,2026-01-19 19:33:29
8285,5,1657,326,2026-01-19 22:12:30
8286,1,1658,781,2026-01-20 13:22:25
8287,2,1658,54,2026-01-20 10:40:24
8288,3,1658,81,2026-01-20 13:52:47
8289,4,1658,280,2026-01-20 02:41:20
8290,5,1658,824,2026-01-20 10:14:12
8291,1,1659,206,2026-01-20 05:55:18
8292,2,1659,76,2026-01-19 15:55:20
8293,3,1659,433,2026-01-19 20:05:52
8294,4,1659,376,2026-01-19 18:29:34
8295,5,1659,661,2026-01-19 20:40:04
8296,1,1660,681,2026-01-20 06:08:57
8297,2,1660,150,2026-01-20 07:51:13
8298,3,1660,173,2026-01-19 17:25:14
8299,4,1660,417,2026-01-19 18:43:56
8300,5,1660,880,2026-01-20 10:01:05
8301,1,1661,897,2026-01-20 11:30:15
8302,2,1661,334,2026-01-20 14:16:54
8303,3,1661,401,2026-01-19 22:29:48
8304,4,1661,277,2026-01-20 10:34:36
8305,5,1661,421,2026-01-19 19:40:56
8306,1,1662,637,2026-01-20 14:27:18
8307,2,1662,210,2026-01-19 17:27:34
8308,3,1662,972,2026-01-20 02:51:17
8309,4,1662,920,2026-01-20 03:37:10
8310,5,1662,115,2026-01-19 21:29:12
8311,1,1663,768,2026-01-19 15:42:35
8312,2,1663,401,2026-01-20 03:05:33
8313,3,1663,161,2026-01-19 15:27:20
8314,4,1663,392,2026-01-20 13:05:53
8315,5,1663,661,2026-01-20 08:46:18
8316,1,1664,388,2026-01-20 05:15:56
8317,2,1664,734,2026-01-19 16:06:11
8318,3,1664,995,2026-01-20 07:17:22
8319,4,1664,898,2026-01-19 15:05:35
8320,5,1664,914,2026-01-19 21:57:49
8321,1,1665,229,2026-01-20 01:21:44
8322,2,1665,947,2026-01-19 16:15:45
8323,3,1665,36,2026-01-20 07:49:36
8324,4,1665,342,2026-01-20 13:22:01
8325,5,1665,793,2026-01-20 05:01:05
8326,1,1666,832,2026-01-20 03:12:11
8327,2,1666,34,2026-01-20 08:56:44
8328,3,1666,694,2026-01-20 06:28:59
8329,4,1666,-2,2026-01-20 14:09:42
8330,5,1666,694,2026-01-20 02:25:57
8331,1,1667,214,2026-01-20 02:51:29
8332,2,1667,201,2026-01-20 06:31:47
8333,3,1667,288,2026-01-19 19:28:53
8334,4,1667,651,2026-01-19 20:42:29
8335,5,1667,22,2026-01-20 01:48:20
8336,1,1668,854,2026-01-19 19:27:14
8337,2,1668,556,2026-01-20 10:06:18
8338,3,1668,815,2026-01-19 17:24:08
8339,4,1668,253,2026-01-19 17:54:07
8340,5,1668,219,2026-01-20 05:55:37
8341,1,1669,475,2026-01-20 02:54:30
8342,2,1669,476,2026-01-19 23:20:27
8343,3,1669,735,2026-01-19 23:14:28
8344,4,1669,123,2026-01-19 20:03:09
8345,5,1669,-61,2026-01-19 23:14:19
8346,1,1670,436,2026-01-19 15:55:49
8347,2,1670,669,2026-01-19 17:56:06
8348,3,1670,549,2026-01-20 03:58:39
8349,4,1670,529,2026-01-20 12:46:37
8350,5,1670,994,2026-01-19 22:29:20
8351,1,1671,-1,2026-01-20 11:12:48
8352,2,1671,611,2026-01-20 13:32:20
8353,3,1671,716,2026-01-20 11:15:49
8354,4,1671,101,2026-01-20 12:49:13
8355,5,1671,543,2026-01-19 23:25:07
8356,1,1672,796,2026-01-20 13:18:25
8357,2,1672,354,2026-01-20 03:51:52
8358,3,1672,271,2026-01-19 19:36:27
8359,4,1672,798,2026-01-20 07:23:37
8360,5,1672,213,2026-01-19 23:12:14
8361,1,1673,630,2026-01-20 11:29:13
8362,2,1673,730,2026-01-20 00:03:02
8363,3,1673,572,2026-01-20 07:07:53
8364,4,1673,680,2026-01-20 08:22:07
8365,5,1673,94,2026-01-19 16:39:28
8366,1,1674,694,2026-01-20 05:35:39
8367,2,1674,38,2026-01-20 00:48:27
8368,3,1674,72,2026-01-20 05:00:51
8369,4,1674,514,2026-01-19 18:12:06
8370,5,1674,368,2026-01-20 00:29:09
8371,1,1675,925,2026-01-19 22:20:35
8372,2,1675,139,2026-01-19 17:55:17
8373,3,1675,828,2026-01-19 20:28:40
8374,4,1675,912,2026-01-20 08:28:50
8375,5,1675,642,2026-01-19 23:28:13
8376,1,1676,478,2026-01-19 22:24:40
8377,2,1676,339,2026-01-20 06:15:45
8378,3,1676,434,2026-01-20 14:41:24
8379,4,1676,277,2026-01-20 13:55:34
8380,5,1676,831,2026-01-19 16:46:33
8381,1,1677,812,2026-01-20 04:34:23
8382,2,1677,492,2026-01-20 11:08:33
8383,3,1677,203,2026-01-20 10:47:07
8384,4,1677,760,2026-01-20 09:17:10
8385,5,1677,493,2026-01-20 10:43:56
8386,1,1678,175,2026-01-19 18:54:51
8387,2,1678,509,2026-01-20 04:35:34
8388,3,1678,344,2026-01-19 17:45:15
8389,4,1678,45,2026-01-20 00:01:21
8390,5,1678,942,2026-01-19 19:44:08
8391,1,1679,30,2026-01-20 10:13:26
8392,2,1679,599,2026-01-19 16:18:47
8393,3,1679,622,2026-01-20 07:17:53
8394,4,1679,707,2026-01-19 17:59:36
8395,5,1679,-85,2026-01-20 14:58:55
8396,1,1680,34,2026-01-19 22:49:24
8397,2,1680,938,2026-01-20 11:21:44
8398,3,1680,186,2026-01-20 08:47:56
8399,4,1680,-56,2026-01-20 12:35:18
8400,5,1680,397,2026-01-19 16:07:56
8401,1,1681,878,2026-01-19 21:50:02
8402,2,1681,517,2026-01-20 02:21:55
8403,3,1681,951,2026-01-20 03:36:43
8404,4,1681,839,2026-01-20 01:02:35
8405,5,1681,506,2026-01-20 08:31:32
8406,1,1682,41,2026-01-20 04:34:27
8407,2,1682,116,2026-01-19 21:33:37
8408,3,1682,566,2026-01-20 11:46:51
8409,4,1682,246,2026-01-19 20:43:43
8410,5,1682,859,2026-01-20 10:21:35
8411,1,1683,957,2026-01-19 21:04:19
8412,2,1683,977,2026-01-20 13:19:11
8413,3,1683,187,2026-01-20 01:38:04
8414,4,1683,353,2026-01-19 20:14:46
8415,5,1683,742,2026-01-19 19:45:09
8416,1,1684,255,2026-01-20 09:10:35
8417,2,1684,93,2026-01-19 20:18:20
8418,3,1684,87,2026-01-19 18:41:41
8419,4,1684,531,2026-01-19 18:48:46
8420,5,1684,411,2026-01-19 22:40:04
8421,1,1685,797,2026-01-19 17:59:08
8422,2,1685,732,2026-01-20 09:23:57
8423,3,1685,846,2026-01-20 02:33:24
8424,4,1685,961,2026-01-20 05:39:57
8425,5,1685,24,2026-01-20 09:23:43
8426,1,1686,947,2026-01-20 10:52:21
8427,2,1686,503,2026-01-19 21:51:05
8428,3,1686,541,2026-01-20 02:49:14
8429,4,1686,753,2026-01-20 14:52:58
8430,5,1686,143,2026-01-19 22:12:55
8431,1,1687,386,2026-01-20 05:20:22
8432,2,1687,714,2026-01-19 19:23:30
8433,3,1687,412,2026-01-20 11:17:07
8434,4,1687,214,2026-01-19 23:20:20
8435,5,1687,535,2026-01-19 20:01:37
8436,1,1688,952,2026-01-20 06:01:50
8437,2,1688,804,2026-01-20 08:21:31
8438,3,1688,669,2026-01-19 22:01:28
8439,4,1688,614,2026-01-20 04:13:06
8440,5,1688,320,2026-01-19 23:09:06
8441,1,1689,466,2026-01-20 06:11:08
8442,2,1689,502,2026-01-20 00:10:50
8443,3,1689,679,2026-01-20 04:02:54
8444,4,1689,205,2026-01-20 01:15:31
8445,5,1689,328,2026-01-19 23:52:54
8446,1,1690,14,2026-01-20 03:10:46
8447,2,1690,728,2026-01-19 22:25:08
8448,3,1690,63,2026-01-19 21:17:21
8449,4,1690,296,2026-01-20 10:12:12
8450,5,1690,470,2026-01-19 17:20:17
8451,1,1691,889,2026-01-20 09:20:49
8452,2,1691,842,2026-01-19 18:49:46
8453,3,1691,8,2026-01-20 12:37:29
8454,4,1691,777,2026-01-19 23:11:20
8455,5,1691,210,2026-01-19 22:29:37
8456,1,1692,684,2026-01-20 12:30:27
8457,2,1692,305,2026-01-19 22:56:23
8458,3,1692,118,2026-01-20 10:47:43
8459,4,1692,509,2026-01-20 11:04:43
8460,5,1692,605,2026-01-20 10:48:54
8461,1,1693,300,2026-01-19 16:44:56
8462,2,1693,463,2026-01-20 02:50:02
8463,3,1693,144,2026-01-19 16:27:38
8464,4,1693,349,2026-01-20 01:35:16
8465,5,1693,892,2026-01-19 18:59:53
8466,1,1694,347,2026-01-20 09:14:58
8467,2,1694,440,2026-01-20 05:42:22
8468,3,1694,244,2026-01-20 07:59:45
8469,4,1694,546,2026-01-19 19:41:57
8470,5,1694,332,2026-01-19 23:26:16
8471,1,1695,7,2026-01-19 21:18:57
8472,2,1695,216,2026-01-19 20:32:10
8473,3,1695,213,2026-01-20 11:48:36
8474,4,1695,883,2026-01-20 13:01:25
8475,5,1695,677,2026-01-19 19:58:40
8476,1,1696,669,2026-01-20 08:30:30
8477,2,1696,341,2026-01-20 08:41:13
8478,3,1696,986,2026-01-20 10:51:50
8479,4,1696,758,2026-01-20 13:34:27
8480,5,1696,227,2026-01-20 14:33:56
8481,1,1697,365,2026-01-19 18:40:25
8482,2,1697,105,2026-01-20 06:33:29
8483,3,1697,349,2026-01-19 17:00:59
8484,4,1697,183,2026-01-20 13:25:29
8485,5,1697,54,2026-01-20 02:44:06
8486,1,1698,104,2026-01-20 03:05:29
8487,2,1698,518,2026-01-20 07:36:36
8488,3,1698,940,2026-01-20 10:17:17
8489,4,1698,620,2026-01-20 09:09:27
8490,5,1698,225,2026-01-20 02:11:19
8491,1,1699,-62,2026-01-19 19:33:28
8492,2,1699,870,2026-01-20 07:45:03
8493,3,1699,956,2026-01-20 11:03:06
8494,4,1699,446,2026-01-19 17:57:38
8495,5,1699,177,2026-01-20 14:39:58
8496,1,1700,228,2026-01-19 17:51:23
8497,2,1700,799,2026-01-20 03:17:26
8498,3,1700,676,2026-01-20 14:56:07
8499,4,1700,512,2026-01-20 09:00:47
8500,5,1700,263,2026-01-20 00:16:48
8501,1,1701,705,2026-01-19 22:49:06
8502,2,1701,344,2026-01-19 15:12:15
8503,3,1701,264,2026-01-19 21:07:20
8504,4,1701,-71,2026-01-20 00:29:22
8505,5,1701,194,2026-01-19 22:33:42
8506,1,1702,-29,2026-01-19 21:53:38
8507,2,1702,769,2026-01-20 14:34:34
8508,3,1702,-72,2026-01-20 08:27:08
8509,4,1702,926,2026-01-20 09:48:08
8510,5,1702,605,2026-01-19 22:26:29
8511,1,1703,944,2026-01-19 21:14:20
8512,2,1703,896,2026-01-19 16:37:13
8513,3,1703,144,2026-01-19 16:31:51
8514,4,1703,604,2026-01-20 11:52:57
8515,5,1703,362,2026-01-19 20:50:37
8516,1,1704,882,2026-01-20 14:13:51
8517,2,1704,771,2026-01-20 06:17:33
8518,3,1704,-46,2026-01-19 17:06:07
8519,4,1704,574,2026-01-20 03:18:44
8520,5,1704,889,2026-01-19 23:46:44
8521,1,1705,895,2026-01-19 20:22:16
8522,2,1705,18,2026-01-19 19:04:59
8523,3,1705,208,2026-01-20 08:27:32
8524,4,1705,23,2026-01-19 19:09:23
8525,5,1705,994,2026-01-19 18:07:11
8526,1,1706,997,2026-01-19 20:48:14
8527,2,1706,67,2026-01-19 22:48:53
8528,3,1706,641,2026-01-20 09:37:31
8529,4,1706,282,2026-01-19 18:18:15
8530,5,1706,863,2026-01-20 12:50:41
8531,1,1707,167,2026-01-19 21:28:30
8532,2,1707,405,2026-01-20 06:51:19
8533,3,1707,260,2026-01-20 02:36:01
8534,4,1707,536,2026-01-20 12:50:47
8535,5,1707,519,2026-01-19 17:30:33
8536,1,1708,117,2026-01-19 16:26:10
8537,2,1708,387,2026-01-20 05:05:34
8538,3,1708,454,2026-01-20 09:26:35
8539,4,1708,187,2026-01-19 17:39:45
8540,5,1708,165,2026-01-19 22:36:54
8541,1,1709,436,2026-01-20 04:38:47
8542,2,1709,290,2026-01-19 19:53:37
8543,3,1709,929,2026-01-19 15:27:53
8544,4,1709,114,2026-01-19 20:35:36
8545,5,1709,656,2026-01-20 03:30:24
8546,1,1710,545,2026-01-20 13:41:36
8547,2,1710,103,2026-01-19 20:35:23
8548,3,1710,149,2026-01-20 13:50:33
8549,4,1710,413,2026-01-20 05:32:04
8550,5,1710,20,2026-01-19 15:04:39
8551,1,1711,827,2026-01-19 17:47:18
8552,2,1711,844,2026-01-20 13:18:06
8553,3,1711,735,2026-01-20 08:47:31
8554,4,1711,388,2026-01-20 06:21:56
8555,5,1711,890,2026-01-19 21:31:15
8556,1,1712,136,2026-01-20 04:22:47
8557,2,1712,811,2026-01-20 02:57:17
8558,3,1712,153,2026-01-20 13:58:08
8559,4,1712,971,2026-01-20 12:25:28
8560,5,1712,788,2026-01-20 05:18:09
8561,1,1713,465,2026-01-20 09:35:15
8562,2,1713,722,2026-01-19 14:59:57
8563,3,1713,410,2026-01-20 07:24:52
8564,4,1713,592,2026-01-20 14:16:30
8565,5,1713,137,2026-01-20 11:38:00
8566,1,1714,306,2026-01-19 23:41:49
8567,2,1714,737,2026-01-20 07:34:02
8568,3,1714,852,2026-01-20 07:18:50
8569,4,1714,618,2026-01-19 20:14:58
8570,5,1714,81,2026-01-20 03:03:31
8571,1,1715,42,2026-01-20 02:41:14
8572,2,1715,257,2026-01-20 05:46:54
8573,3,1715,80,2026-01-19 21:01:53
8574,4,1715,136,2026-01-19 19:12:42
8575,5,1715,666,2026-01-20 03:55:02
8576,1,1716,458,2026-01-20 09:27:07
8577,2,1716,859,2026-01-20 12:35:12
8578,3,1716,128,2026-01-20 01:55:38
8579,4,1716,953,2026-01-20 14:06:38
8580,5,1716,549,2026-01-19 23:31:02
8581,1,1717,514,2026-01-19 15:02:31
8582,2,1717,938,2026-01-20 11:10:05
8583,3,1717,979,2026-01-20 14:44:25
8584,4,1717,996,2026-01-20 03:17:54
8585,5,1717,335,2026-01-20 09:39:44
8586,1,1718,243,2026-01-19 17:52:00
8587,2,1718,-31,2026-01-19 15:16:20
8588,3,1718,731,2026-01-20 07:32:58
8589,4,1718,98,2026-01-20 08:59:32
8590,5,1718,122,2026-01-20 04:36:20
8591,1,1719,570,2026-01-19 20:07:30
8592,2,1719,526,2026-01-20 03:02:54
8593,3,1719,22,2026-01-20 05:46:16
8594,4,1719,846,2026-01-20 12:49:18
8595,5,1719,581,2026-01-19 19:34:56
8596,1,1720,772,2026-01-20 03:18:50
8597,2,1720,395,2026-01-19 15:26:48
8598,3,1720,905,2026-01-20 14:45:30
8599,4,1720,715,2026-01-20 02:44:42
8600,5,1720,222,2026-01-19 18:04:52
8601,1,1721,902,2026-01-20 01:36:27
8602,2,1721,-30,2026-01-19 22:25:23
8603,3,1721,436,2026-01-20 06:31:13
8604,4,1721,707,2026-01-20 09:25:27
8605,5,1721,957,2026-01-20 10:12:23
8606,1,1722,699,2026-01-20 08:28:21
8607,2,1722,12,2026-01-20 07:10:35
8608,3,1722,329,2026-01-20 02:41:54
8609,4,1722,933,2026-01-19 16:34:34
8610,5,1722,866,2026-01-20 12:33:36
8611,1,1723,145,2026-01-20 03:43:28
8612,2,1723,186,2026-01-20 11:47:44
8613,3,1723,622,2026-01-20 08:12:08
8614,4,1723,452,2026-01-20 12:45:40
8615,5,1723,301,2026-01-20 03:02:10
8616,1,1724,969,2026-01-20 01:36:23
8617,2,1724,276,2026-01-20 08:21:00
8618,3,1724,519,2026-01-20 07:50:40
8619,4,1724,67,2026-01-20 04:48:11
8620,5,1724,469,2026-01-20 09:49:17
8621,1,1725,38,2026-01-20 03:36:05
8622,2,1725,137,2026-01-20 02:53:28
8623,3,1725,2,2026-01-20 04:17:13
8624,4,1725,916,2026-01-19 20:02:32
8625,5,1725,324,2026-01-20 10:33:39
8626,1,1726,416,2026-01-20 10:18:23
8627,2,1726,447,2026-01-19 22:12:11
8628,3,1726,439,2026-01-20 07:34:49
8629,4,1726,86,2026-01-19 20:13:09
8630,5,1726,880,2026-01-19 16:40:48
8631,1,1727,191,2026-01-19 15:43:39
8632,2,1727,797,2026-01-20 05:26:37
8633,3,1727,424,2026-01-19 20:57:09
8634,4,1727,501,2026-01-20 08:11:07
8635,5,1727,143,2026-01-20 07:42:46
8636,1,1728,477,2026-01-20 09:31:55
8637,2,1728,554,2026-01-20 00:01:13
8638,3,1728,217,2026-01-19 19:51:59
8639,4,1728,112,2026-01-20 06:20:17
8640,5,1728,115,2026-01-20 09:57:55
8641,1,1729,638,2026-01-20 03:41:13
8642,2,1729,561,2026-01-19 23:37:55
8643,3,1729,766,2026-01-19 23:52:43
8644,4,1729,242,2026-01-20 14:18:02
8645,5,1729,519,2026-01-20 13:55:44
8646,1,1730,639,2026-01-19 21:04:52
8647,2,1730,451,2026-01-19 21:27:42
8648,3,1730,52,2026-01-19 20:56:07
8649,4,1730,630,2026-01-20 12:52:37
8650,5,1730,218,2026-01-20 04:15:37
8651,1,1731,52,2026-01-20 07:40:34
8652,2,1731,97,2026-01-20 08:52:19
8653,3,1731,830,2026-01-20 07:41:22
8654,4,1731,30,2026-01-19 15:15:50
8655,5,1731,334,2026-01-20 04:48:52
8656,1,1732,168,2026-01-20 01:47:03
8657,2,1732,55,2026-01-20 10:24:46
8658,3,1732,603,2026-01-20 12:54:18
8659,4,1732,653,2026-01-20 02:42:55
8660,5,1732,815,2026-01-20 05:37:26
8661,1,1733,340,2026-01-19 15:00:46
8662,2,1733,413,2026-01-20 13:31:23
8663,3,1733,106,2026-01-20 01:09:43
8664,4,1733,463,2026-01-19 21:24:17
8665,5,1733,874,2026-01-19 18:15:16
8666,1,1734,924,2026-01-19 16:49:50
8667,2,1734,598,2026-01-20 05:25:07
8668,3,1734,393,2026-01-20 06:47:21
8669,4,1734,446,2026-01-20 08:39:00
8670,5,1734,716,2026-01-19 15:54:25
8671,1,1735,637,2026-01-20 13:50:28
8672,2,1735,332,2026-01-20 14:29:25
8673,3,1735,528,2026-01-20 10:49:29
8674,4,1735,603,2026-01-20 06:40:21
8675,5,1735,950,2026-01-20 01:25:51
8676,1,1736,560,2026-01-20 06:03:59
8677,2,1736,430,2026-01-20 09:24:40
8678,3,1736,959,2026-01-20 13:10:24
8679,4,1736,888,2026-01-20 04:52:07
8680,5,1736,169,2026-01-20 14:49:25
8681,1,1737,470,2026-01-20 08:16:17
8682,2,1737,498,2026-01-19 22:59:28
8683,3,1737,945,2026-01-20 02:07:29
8684,4,1737,174,2026-01-20 03:23:18
8685,5,1737,910,2026-01-20 04:20:10
8686,1,1738,815,2026-01-19 23:30:28
8687,2,1738,10,2026-01-19 16:51:39
8688,3,1738,564,2026-01-20 08:24:20
8689,4,1738,615,2026-01-19 20:44:21
8690,5,1738,731,2026-01-19 17:22:29
8691,1,1739,994,2026-01-20 09:30:49
8692,2,1739,485,2026-01-19 18:52:56
8693,3,1739,201,2026-01-19 18:15:41
8694,4,1739,196,2026-01-19 19:01:07
8695,5,1739,177,2026-01-20 06:38:55
8696,1,1740,466,2026-01-20 03:44:34
8697,2,1740,145,2026-01-19 19:19:46
8698,3,1740,177,2026-01-20 06:47:01
8699,4,1740,697,2026-01-20 13:30:46
8700,5,1740,642,2026-01-20 11:50:01
8701,1,1741,635,2026-01-19 21:16:48
8702,2,1741,991,2026-01-19 18:45:49
8703,3,1741,590,2026-01-20 14:04:58
8704,4,1741,459,2026-01-20 11:32:01
8705,5,1741,41,2026-01-20 09:49:40
8706,1,1742,369,2026-01-20 14:28:12
8707,2,1742,139,2026-01-19 23:29:53
8708,3,1742,404,2026-01-20 12:15:57
8709,4,1742,666,2026-01-19 19:56:00
8710,5,1742,835,2026-01-19 22:54:58
8711,1,1743,716,2026-01-20 06:22:04
8712,2,1743,130,2026-01-20 02:33:12
8713,3,1743,216,2026-01-20 11:41:38
8714,4,1743,67,2026-01-20 00:12:06
8715,5,1743,951,2026-01-19 22:58:55
8716,1,1744,553,2026-01-19 23:01:04
