batch_id,medicine_id,batch_number,manufacturing_date,expiry_date,import_price
1130,283,VRNK9WQOQQ,2020-02-29,2025-03-18,83.38276211364838
1131,283,ZR4QVBTMJH,2021-06-13,2027-07-29,72.20883759846453
1132,283,KHN6EQ9GXH,2021-03-15,2027-06-23,78.77821671577463
1133,284,GXWOG4IZSZ,2022-04-07,2025-01-30,8.902299904819387
1134,284,XPXSS7J5IE,2023-05-14,2025-05-30,82.42978127493907
1135,284,TS8PR4ZJJY,2023-02-03,2024-12-26,10.026889734115311
1136,284,UQOWPNNS3M,2021-04-16,2026-02-28,32.393399765544295
1137,285,IZWUEEUFIO,2020-08-14,2026-07-28,49.00232490587668
1138,285,NZ2XRYVNFZ,2021-09-23,2026-09-23,97.6800889338012
1139,285,E8QREYHZ41,2023-08-06,2027-05-03,17.843350845670585
1140,285,JASA2CFHL6,2020-03-12,2026-01-27,12.378074168652272
1141,286,FQT5BR5KQK,2023-07-02,2027-07-06,9.114165150995264
1142,286,RXRQTLDGOL,2020-02-07,2027-11-17,47.905534791954295
1143,286,HICCESJ5DF,2022-04-17,2026-08-15,70.81240434431449
1144,286,FV3ORMRJQT,2021-04-07,2027-03-09,43.811933749601586
1145,287,PJSFBZ7N3T,2022-04-20,2024-06-29,45.14041089542112
1146,287,WMZAVJ1VGL,2022-07-14,2027-10-03,75.10357472231631
1147,287,6ZTEEDNZFP,2021-01-06,2027-10-07,40.521455163020406
1148,287,A4LSNSMMQS,2022-10-17,2026-09-05,12.7679645429486
1149,288,PH1HDM6UG3,2020-01-04,2026-10-01,11.280307656201453
1150,288,JGHECZVFBN,2020-11-11,2027-11-08,17.714480006391547
1151,288,NRDHXN8LWV,2021-04-07,2027-05-17,6.734292555221431
1152,288,LRR2VZLFPW,2021-05-30,2024-04-17,33.72071860329742
1153,289,FRGUVYFEQB,2023-10-22,2026-08-19,87.7223157213814
1154,289,OQXRQLZHZR,2023-02-19,2025-04-19,91.95195298114052
1155,289,F7LK4QHJB5,2020-07-13,2026-01-19,76.82999957891504
1156,289,KWZOPLBK6E,2021-01-15,2025-04-01,26.05306974420636
1157,290,X5LVF2MJSC,2022-10-24,2024-06-21,32.9344259005955
1158,290,JZVVYUVSTD,2023-07-17,2026-04-02,87.94768163500046
1159,290,LK1SRDELXN,2022-03-20,2026-03-06,43.32941113052913
1160,290,ISKICMSQU0,2022-09-27,2025-08-28,20.87580131845764
1161,291,QZRQYABXUQ,2020-01-25,2025-08-14,82.27355308105987
1162,291,EW6WNWKUSV,2023-08-13,2024-09-10,17.717819883467318
1163,291,KJH3QUOWHC,2021-11-16,2027-08-01,78.87876015768137
1164,291,QW7KTPBGJ8,2021-12-08,2027-07-05,95.44480077418751
1165,292,IK5DAODLMU,2023-03-19,2025-07-17,65.63850039077079
1166,292,FFET5WYVAL,2020-05-27,2025-01-22,77.08465094907737
1167,292,9BOGV4H4DJ,2021-04-05,2027-08-14,44.30253582294743
1168,292,0KMZDXE4UO,2022-11-11,2024-07-04,24.30081467860271
1169,293,A6SAZDLFR1,2022-10-19,2025-12-24,34.88359002007164
1170,293,QCTIXLN4HC,2020-10-16,2027-09-04,99.63920886754627
1171,293,PXRDNQQCQF,2020-11-12,2025-11-21,11.307626171571899
1172,293,1SXKYZZJ8J,2021-11-06,2024-03-20,11.692055191136093
1173,294,UNADSJTCEV,2022-07-08,2024-10-23,52.05607920359497
1174,294,M5SYW81SZ7,2023-05-01,2027-08-04,75.38936386276666
1175,294,KWAMLCAKZS,2022-04-11,2027-11-27,19.291820505012407
1176,294,HECRCAZY2I,2022-06-30,2025-12-01,30.92537363217258
1177,295,QPZ7H5JXX7,2023-05-18,2024-05-06,41.87144662407017
1178,295,PSLETMPAFQ,2020-05-28,2027-12-16,73.42774167738722
1179,295,ABZZE8BDK7,2021-09-24,2026-04-11,26.924513746092174
1180,295,FYV2I5DBDQ,2022-03-03,2025-08-21,14.648010601075297
1181,296,1PWVTKSBP1,2022-12-19,2025-07-15,79.63414948284176
1182,296,LQUJ6ISZYI,2023-01-12,2025-06-02,12.13953518621913
1183,296,LM928UZH6J,2021-06-04,2025-10-11,93.44568003645335
1184,296,5WK3A6GY9R,2022-07-03,2027-07-28,1.0721536686544393
1185,297,UM9BLWCRHF,2023-02-01,2024-10-16,51.54376700100516
1186,297,YYE932HERA,2023-11-27,2027-04-30,94.19034479564142
1187,297,CCCNOGVYPM,2021-02-17,2026-02-04,6.063773321276356
1188,297,6BL6D9WRA7,2022-07-25,2025-02-15,86.2731080468821
1189,298,RNSX2Y3VBB,2021-02-11,2026-11-08,45.42071182861965
1190,298,JYO0QFJZ1E,2020-08-30,2026-05-18,28.15610168983373
1191,298,EBQWKCCBNL,2020-02-23,2024-08-10,77.95594242683306
1192,298,AWXM97CIEU,2022-04-18,2027-03-07,53.605055165544485
1193,299,5R0YAPN24H,2022-11-10,2027-06-14,3.6302798939486585
1194,299,XNAPLLG4ES,2020-11-22,2025-09-05,35.522774648152996
1195,299,LCK8T78NBC,2023-11-17,2025-11-06,63.8513986233638
1196,299,47X82I3PTK,2023-04-28,2027-11-15,13.569793256393867
1197,300,IR8R8XL6E6,2020-07-12,2027-12-07,3.9000266401121637
1198,300,W9NXSJOMUY,2021-06-29,2024-09-26,79.3046482580398
1199,300,HP0LXJQEEY,2020-01-01,2027-06-02,93.16326665289496
1200,300,HLHKBLJJFQ,2022-09-19,2025-02-19,92.37065315533383
1201,301,0BORYWP7RF,2020-11-10,2026-09-26,62.17868507429794
1202,301,JXZ1U944ZJ,2023-01-24,2027-06-02,27.679929125810588
1203,301,8ZLB66TDGD,2021-12-15,2027-10-07,21.419508803275306
1204,301,IMPAOAUKFW,2020-03-14,2025-01-20,59.757160021515965
1205,302,A28SCUG9IY,2021-02-09,2026-08-28,97.61006932639556
1206,302,D5DK9REFYM,2023-02-15,2026-04-23,64.4429848437974
1207,302,PREWC2R5DS,2020-09-13,2025-03-13,47.07127367093775
1208,302,TLTOHMODRV,2022-11-18,2027-01-26,78.69060259668395
1209,303,QCCNXCDPNM,2021-12-29,2025-12-30,68.17044984262104
1210,303,0GRWACAASA,2023-04-08,2024-03-18,15.272403840815322
1211,303,GWBOH46FYR,2020-05-04,2027-03-21,2.9446774996999543
1212,303,AEQ7CRV3VI,2022-01-23,2026-09-27,13.025220794325216
1213,304,I0A8TIS2RL,2020-06-10,2026-06-01,3.006248729968439
1214,304,BJW8WLBELW,2023-07-03,2025-02-06,56.80122110275017
1215,304,WXSANHDVCW,2022-04-10,2025-06-24,85.62472524656242
1216,304,DMTICBPYAH,2020-02-22,2025-07-06,99.25161238805613
1217,305,P5GELYY3Z3,2023-08-23,2025-02-20,44.46893772469975
1218,305,FIDN7QELPK,2023-04-15,2026-09-24,91.07609556009896
1219,305,GFT9XVCYLS,2022-05-06,2025-05-16,15.254248152585014
1220,305,ARBR1AP5D0,2023-04-20,2025-12-23,12.692674215644914
1221,306,2Q2WFUPGK1,2021-09-18,2026-05-31,51.245570704812074
1222,306,GOERFRK6BU,2022-08-24,2026-06-24,46.3078930069046
1223,306,DPSPYB3DQ2,2022-12-18,2024-03-29,73.87244817735197
1224,306,JRIUPKSSZF,2023-02-18,2026-10-24,4.483326881903585
1225,307,YEWAGOMABJ,2021-06-15,2026-07-08,26.270359485499533
1226,307,ZAH3DEW01H,2020-04-27,2024-05-19,41.51360966057648
1227,307,S91QA5NOLP,2021-11-26,2026-03-19,23.72843158976732
1228,307,PMUW8MJTVB,2021-03-13,2025-09-01,73.87212010608417
1229,308,2PZEH81GDX,2023-12-16,2025-03-21,35.16667328941871
1230,308,RZCPEK5LJQ,2020-12-05,2024-08-12,96.59051211350878
1231,308,A1ZR6ZGKO0,2022-09-01,2027-10-07,15.666134855967844
1232,308,IPW56LBZWD,2020-10-22,2026-12-07,19.361978954574443
1233,309,2OQDZOZKXZ,2020-12-27,2026-06-14,43.245685931525834
1234,309,1DWAAKBGOF,2020-07-11,2025-06-01,76.75220549783582
1235,309,QO3O1HBX34,2022-04-17,2024-04-24,69.91399813518633
1236,309,LYQYOFJZT6,2022-04-06,2024-08-12,41.67747912435209
1237,310,QI2IUXZQFA,2020-09-25,2025-07-05,74.08612147296456
1238,310,B4QFGPECHL,2020-02-22,2024-05-25,65.63668860472188
1239,310,HY9EQBGJH2,2020-01-19,2027-11-22,91.56271148235608
1240,310,LGD2KLQIV2,2023-09-30,2027-10-25,41.50030471928728
1241,311,ZT7MZ1DIJV,2021-08-06,2026-08-08,81.40633634150697
1242,311,LRULTP7CZK,2020-12-26,2025-10-27,12.422558908798894
1243,311,IANKLCQ2VI,2022-08-19,2024-08-27,82.26148595691964
1244,311,TAO8OCQFY0,2022-04-28,2027-10-30,99.40513713562066
1245,312,ERDRHSP6DG,2020-11-14,2026-04-17,49.2961933854103
1246,312,V2Q3IF5D9I,2021-12-05,2027-05-24,10.997939745285043
1247,312,XQ84PTR54X,2020-03-09,2026-06-28,50.03465364408279
1248,312,1J3X3H8L1T,2022-01-18,2026-06-25,78.19775824126901
1249,313,3X62LCKUKW,2023-02-23,2025-10-15,62.85952509533479
1250,313,YQWKXJJFEX,2023-12-02,2024-05-20,42.3924174897378
1251,313,7PFIDP5TOW,2021-08-30,2025-09-20,11.157541390387516
1252,313,YJ53OOKVWX,2020-05-23,2024-02-16,22.090853023199738
1253,314,GUPJEXNCIP,2020-12-06,2025-03-19,19.913737859165135
1254,314,DQSCXZPO33,2021-10-25,2024-05-19,55.245835760331964
1255,314,7PZOIC7TNC,2023-02-19,2027-09-01,88.38395037192016
1256,314,RBXNZXSBNE,2022-11-20,2026-08-21,23.374569198830606
1257,315,H3WGDPKA7H,2022-09-23,2024-04-15,57.32566610858933
1258,315,MFU8A6NIJT,2021-12-13,2027-09-29,98.18217115013412
1259,315,Q2PEXXOMFF,2023-05-17,2027-01-22,31.033834643956727
1260,315,Z4HIPGEVV8,2022-10-15,2024-06-30,37.195398935848154
1261,316,GOPHCBZBWN,2023-04-21,2027-07-14,72.91570891725713
1262,316,HZHSOAU9V6,2020-01-04,2025-07-14,80.3217401595531
1263,316,EQTLB7M0JI,2021-04-01,2026-12-06,78.04908012423493
1264,316,K6WEZK9MZD,2021-08-19,2024-10-24,75.28223446569586
1265,317,K673JE99P8,2020-09-12,2027-07-09,12.791359262197536
1266,317,IYH4MX3LNA,2020-10-29,2027-10-13,7.731163846986979
1267,317,5AKCTNTEBS,2021-02-05,2025-10-03,95.10549935961652
1268,317,A333VKQWL2,2021-02-22,2027-10-22,92.35622702110227
1269,318,GIMEJMISMV,2022-04-06,2024-01-01,18.740537252290707
1270,318,JAOGZ5IJJK,2023-01-18,2025-06-27,98.20415408438706
1271,318,2XDCAC8YIH,2023-01-21,2026-04-07,87.56060731609512
1272,318,BBRQM4OSVK,2022-05-03,2026-11-04,44.43775320517548
1273,319,GYR5YVH1NA,2020-05-02,2027-07-27,6.478540019451184
1274,319,5KY2KFSWBW,2021-03-08,2025-05-14,28.586331056088795
1275,319,GO0Q9MSSDX,2020-05-06,2027-08-07,7.024796870387483
1276,319,1C7TRUDENA,2023-05-19,2027-08-16,37.2335151649729
1277,320,DESSCFSYQP,2023-09-17,2026-09-14,61.12112226927145
1278,320,IDKCNWCZQM,2020-09-12,2024-07-01,50.47848291698034
1279,320,2HHXKWFIDX,2020-11-05,2025-05-10,66.59071348770814
1280,320,VVEGMGIZG8,2022-06-19,2025-05-05,67.6425769359345
1281,321,ZDTFHCDBEX,2023-04-21,2024-09-18,82.59688721644312
1282,321,G5I5ZTGOZ3,2023-06-15,2025-01-29,6.647430286380192
1283,321,IZTGJRELBF,2023-09-06,2026-11-17,61.1817257084035
1284,321,9HSQBAUZNV,2023-01-25,2027-11-09,67.4666171226182
1285,322,JJXO5FPJVC,2020-04-29,2024-06-04,34.403117010943454
1286,322,HLE2DKRUKS,2020-12-16,2024-10-13,52.169389278696336
1287,322,XDTXXA0SO6,2023-10-16,2025-02-10,7.314486097170385
1288,322,SWVJPRA6SZ,2020-12-06,2026-08-20,66.468564021327
1289,323,SC25IXHC45,2023-10-13,2025-06-27,91.93584042622149
1290,323,NJEMCMUQ4H,2021-09-21,2027-03-22,40.275341402104175
1291,323,PM4OUZF3DO,2022-04-24,2026-04-18,39.582215124671094
1292,323,WXUU6A3DMS,2021-09-16,2026-08-28,61.02792383773403
1293,324,IOHRCKVAVE,2022-12-13,2025-12-21,51.58304411640004
1294,324,LBTJWFXJTQ,2023-10-15,2027-06-02,24.22253135830391
1295,324,BE5KQWV9F1,2020-02-27,2027-11-29,75.84708367251058
1296,324,7CYMSBYCDS,2023-04-21,2027-10-08,11.730035454298202
1297,325,06BPVFNT4U,2022-04-17,2025-01-12,11.131382154892847
1298,325,TM2D62CXV8,2021-12-12,2025-06-04,58.22287970865892
1299,325,SLDWB8ILGY,2021-10-01,2025-11-03,91.8717786616652
1300,325,GDJBTKW2XZ,2023-01-03,2027-04-11,24.58555917811676
1301,326,EXZDUNZK0S,2022-06-02,2024-12-01,74.90595269125069
1302,326,X0KQOE87VO,2021-08-04,2025-08-12,84.47357995557319
1303,326,IE0CYTC1VC,2023-03-23,2024-04-14,59.48813050889214
1304,326,GUCJJW57BY,2023-01-19,2027-06-27,30.15345274742832
1305,327,NKAURVRKAB,2021-05-11,2024-09-06,51.03057590073288
1306,327,CD14R8RDXJ,2020-07-05,2024-05-08,51.37551189245934
1307,327,3ZP9OVB4MQ,2020-09-04,2024-09-27,51.54778275374271
1308,327,NEXH8FXOXY,2023-01-21,2025-05-09,30.89147405437409
1309,328,5TFKMZN6RA,2020-08-31,2025-06-10,79.313450939796
1310,328,M2M7QBTEF0,2023-12-21,2026-09-05,60.86231984569864
1311,328,N8V4G5TLU6,2022-09-05,2026-12-04,9.495856584391623
1312,328,5URVEDXTKL,2023-07-23,2027-03-08,21.568080224565943
1313,329,8AJ7ALXIBY,2022-01-31,2027-11-03,39.98163660830152
1314,329,OU08617T9Z,2020-07-04,2026-11-27,46.07761897064866
1315,329,RMRENDYLGG,2023-05-13,2025-07-15,41.834629414808994
1316,329,CNTTVH7JZH,2023-06-11,2027-04-23,20.746957491732587
1317,330,5IBJJKOEAL,2021-12-10,2026-05-25,40.34102646552347
1318,330,KPTPAFF4JN,2021-08-10,2026-01-01,80.66262855608372
1319,330,PJN0RZWCSA,2020-03-18,2026-04-16,37.81832747505521
1320,330,86BHYGDUQX,2023-03-13,2025-02-08,6.16113269794434
1321,331,PDHMSLISCB,2021-12-03,2025-08-08,15.700744042496364
1322,331,U8O2V11EXB,2021-07-25,2024-10-12,77.59452634625958
1323,331,3CGLNGWE2N,2023-02-20,2027-10-08,75.20508055728997
1324,331,BECLUKIL5G,2020-04-10,2026-02-16,83.14769618664631
1325,332,B1HVIUEY5A,2021-06-30,2025-07-02,16.164461787975014
1326,332,YSJPP6YMAQ,2022-07-12,2025-01-27,48.43594563636493
1327,332,BHPFYDDMDL,2023-06-23,2026-08-06,87.19937101413956
1328,332,X9OSSSZLSW,2021-12-19,2027-01-10,83.08722958368945
1329,333,NPSCVD7I7I,2021-02-14,2026-10-28,27.058155756073134
1330,333,UVJUERTJLI,2020-02-06,2024-01-16,60.07132233715434
1331,333,HQLNTKYUNE,2022-12-29,2026-02-21,26.784224928781864
1332,333,4MV7GFQAYX,2023-10-11,2027-08-17,38.36352134276795
1333,334,EUXFLFFR37,2021-08-09,2024-05-31,4.852450563038559
1334,334,NXNITDOWEV,2020-07-14,2024-05-22,62.924342292220174
1335,334,SNHDGVRGS8,2023-12-01,2024-07-12,31.0061927630682
1336,334,E0B8ZYRBTA,2022-06-12,2025-06-03,82.82401300136993
1337,335,9SJZHTGNTL,2022-02-20,2026-04-05,92.07906464153115
1338,335,AM85AYJKK1,2020-04-01,2024-05-31,32.483024005701
1339,335,K2OANXRY2V,2021-11-14,2026-06-26,37.688779948878185
1340,335,NTK0T4DZY7,2021-11-01,2026-05-17,40.932963320288586
1341,336,PQTUPP8VLX,2020-08-10,2024-07-06,33.44142455335834
1342,336,MPO0YRI75H,2020-07-21,2024-09-14,98.9326173060466
1343,336,CR2OX0HRKU,2021-03-21,2027-03-28,87.81417154329039
1344,336,4XWM6GOHG3,2023-08-21,2026-06-11,58.469974727315844
1345,337,CYYDXJX1AT,2020-06-19,2025-11-23,66.09269286722791
1346,337,BDGS7OEVFP,2021-02-07,2025-02-21,71.9431733390583
1347,337,OG5KAIOYD7,2020-02-17,2024-03-30,59.143579427186864
1348,337,CBLNWPM8NK,2020-06-02,2026-03-14,80.47513894580646
1349,338,RDJECNRPWO,2023-12-14,2024-07-09,98.24403180954018
1350,338,3B8ZSHUVPO,2020-10-13,2025-02-06,10.946733084566286
1351,338,8P9JDEW1X5,2021-02-18,2026-03-13,21.48024524855779
1352,338,PTI4NSTSI7,2023-10-14,2026-04-11,39.93792315619238
1353,339,XPI3THBGHR,2022-12-23,2027-07-26,13.166993135798585
1354,339,AWAAGWEGTB,2022-03-29,2025-11-04,10.318758953875044
1355,339,ITGDQFFSWM,2020-08-09,2024-12-13,48.16715033853494
1356,339,HCNIGVIZBB,2022-03-05,2026-11-29,48.457444293998286
1357,340,9QDBBIE6QT,2023-08-20,2026-03-30,83.3026643064727
1358,340,GZPSABVZU4,2023-05-14,2024-09-16,35.31714309215015
1359,340,7R4DHWAA8T,2022-07-10,2024-05-19,37.0705776418169
1360,340,YSWTZBYF0B,2020-10-17,2026-07-18,2.134978176829299
1361,341,KU2BBMSOUZ,2021-07-22,2026-11-30,78.85005128571387
1362,341,SQDYSTSKAC,2021-09-03,2026-08-23,54.657127805756005
1363,341,Y975XPSSBF,2020-02-27,2024-05-28,36.92983940889382
1364,341,FWO19SPHH2,2023-02-16,2026-06-24,75.99604731102654
1365,342,MYLL2AT1GO,2023-01-04,2026-05-14,36.319768981403435
1366,342,DCSMIVOM63,2023-03-28,2027-03-07,78.68261089418887
1367,342,B7UM74DNP3,2020-12-07,2025-09-27,30.566025946283556
1368,342,3LGPWJ4KMH,2020-12-27,2027-08-01,74.35356427932942
1369,343,ZSRHQQG6N2,2020-04-10,2025-10-20,45.433711198606936
1370,343,FZZSUIUB1U,2021-01-01,2027-10-01,45.36642776776466
1371,343,HC7FO9W9HG,2023-03-21,2024-11-26,72.23647026607627
1372,343,G8WVODNZYM,2023-09-11,2026-07-24,58.30053130264266
1373,344,LKXJBDU9ZV,2021-10-19,2025-09-27,73.80353938015142
1374,344,NW2NYNPDQJ,2021-10-13,2024-11-23,77.31673066604371
1375,344,I7HR6MVFXP,2023-11-11,2026-10-11,69.60057397557395
1376,344,GYWVR7E4VM,2023-04-04,2027-01-05,8.026245055600082
1377,345,FGRCL1SORL,2020-09-27,2027-12-10,95.10776702559811
1378,345,QNVJCAWUOP,2022-05-03,2027-01-01,21.49833693930184
1379,345,VQWCI7TJVO,2021-05-11,2027-07-06,58.14203549630114
1380,345,ID8WCF0NHP,2022-11-23,2024-07-21,3.0090230564424423
1381,346,HQCI615VT2,2023-10-01,2024-03-26,38.41564810637846
1382,346,JQTDRUBMXM,2022-06-16,2024-04-27,67.00248169014695
1383,346,4RIMK7SHOH,2021-07-09,2026-08-05,94.95900136473803
1384,346,Z6NX75EKDU,2021-02-13,2024-12-19,84.72728182813712
1385,347,UCGV2HF0BE,2023-09-19,2026-03-07,31.87763236827329
1386,347,O6FQ0II9KP,2021-07-03,2027-08-09,60.39575099513091
1387,347,KBINUWSYSG,2023-01-31,2026-12-25,37.73982779331829
1388,347,BJNE3BBJDV,2023-10-10,2024-12-04,69.29129518953893
1389,348,HMWPUMNTIH,2023-03-29,2027-11-18,55.419017907742244
1390,348,B28ATECQOX,2023-03-08,2027-04-14,99.38577784434399
1391,348,YMTXZS9JYD,2021-07-30,2024-01-22,57.17800680509342
1392,348,NJNCZNDEPQ,2022-05-28,2026-03-14,68.35757721805749
1393,349,GG7DQ367EG,2023-12-17,2027-11-09,46.29433723107391
1394,349,GRZGQKDZHZ,2020-05-24,2024-06-25,21.359385605540762
1395,349,4NC2BUSPGI,2022-10-02,2025-09-28,24.957550584505306
1396,349,UMRJPSHKTY,2020-01-14,2026-03-06,32.33685044992316
1397,350,PTS2YGQAXT,2020-11-18,2027-08-03,12.346001702820628
1398,350,MHTXEUZ8TZ,2023-12-29,2025-06-14,61.22494468987504
1399,350,AN9ZRFGCB5,2022-06-08,2024-10-29,73.36872038655703
1400,350,XMBBGW0RGF,2023-01-02,2025-07-28,49.035124364573164
1401,351,72KKPXNPLE,2021-01-07,2026-05-15,65.4773960277142
1402,351,E8SJ1ZYUSA,2022-02-06,2026-07-14,43.951662362288644
1403,351,9IC0BYGAZ3,2021-01-19,2026-03-15,89.6923813874541
1404,351,4BGHHOELZI,2020-01-19,2024-05-19,18.36422696636034
1405,352,RKNOUI0XJY,2022-07-29,2024-06-16,99.16576097138254
1406,352,JAXVQPDTIE,2021-02-18,2027-01-13,24.673603237226583
1407,352,BWT8D2WDLS,2023-10-20,2026-01-31,67.9178572644768
1408,352,WEQTNCH3DU,2020-11-20,2027-04-03,35.72802638955675
1409,353,MJEOV63E9Y,2021-11-02,2027-12-06,20.255691758589993
1410,353,YDEHASH8XM,2022-12-25,2026-01-31,31.186611903272002
1411,353,PZYSEGGFEW,2023-03-29,2024-02-13,49.422803435281295
1412,353,ZB6QFDLONS,2023-03-12,2027-03-02,45.39559977948572
1413,354,EWX2AMD1Y0,2023-01-10,2027-03-26,16.02136524088747
1414,354,OV0MJVFMIY,2022-04-25,2026-01-10,31.467961070358797
1415,354,86QIZWOOEL,2021-12-01,2024-10-22,49.19640981263902
1416,354,0FWHEOHWNB,2020-09-19,2027-01-11,61.265191950018846
1417,355,XSHPHAAHGM,2023-04-09,2026-07-01,2.7899568115322477
1418,355,PFP8KNYO1A,2022-12-06,2027-06-02,69.01554661461327
1419,355,XKYYVDJMEK,2020-10-05,2025-01-28,41.533337535901644
1420,355,X0IIQQMOZE,2023-12-08,2024-03-28,45.40540185227974
1421,356,Z8JFTH8WL1,2020-11-04,2024-04-01,3.286592303425336
1422,356,IXK1BJYKAR,2021-04-14,2025-08-02,15.801977547987333
1423,356,SOIK4DKPRY,2021-07-07,2025-07-10,86.66143906367226
1424,356,WUSBXQOXJM,2020-04-29,2025-11-12,36.48356982411362
1425,357,HZ0AKDFIUW,2020-09-21,2027-08-26,79.72426311887538
1426,357,KPH49PPU3O,2022-05-03,2027-07-07,58.03232837145963
1427,357,ARJCCRXPVO,2022-03-11,2024-01-22,93.71256788571824
1428,357,G8XXGMPQFK,2021-05-30,2025-08-21,65.56490028746404
1429,358,KP1LYKYBFE,2022-07-16,2024-01-16,29.912898640560986
1430,358,QJYFHXY13O,2023-03-12,2027-04-26,15.41446757467114
1431,358,XH9TTICE05,2023-03-12,2027-11-17,29.71858010893812
1432,358,DVJKVIMATX,2020-11-08,2026-03-06,88.02236741435354
1433,359,DW6MQRLFCY,2021-04-28,2026-05-25,1.849994741275629
1434,359,OI7IQBD10E,2023-02-05,2024-12-14,40.00055689377145
1435,359,EUGF6WZFGY,2022-10-19,2024-02-16,18.40869965054874
1436,359,FE2MJNAOM2,2021-06-14,2027-09-13,61.66227974910602
1437,360,IQ8D5ZCATO,2021-08-14,2024-01-09,67.03497627732727
1438,360,HDPPDDPMDV,2022-06-05,2026-02-14,64.00439113135181
1439,360,FMU7DOQ9FT,2021-08-20,2024-08-24,80.26897732009033
1440,360,MRQO0IRTYQ,2023-07-12,2026-09-02,70.7260771996789
1441,361,NVZWYGDHA9,2022-11-09,2025-04-06,4.533576763717226
1442,361,HE4EPMEAQV,2020-11-18,2025-07-10,1.395593758348363
1443,361,Y2QZ6KGD8W,2021-09-06,2025-07-18,74.74389363117028
1444,361,KJTKL3D9OK,2020-06-15,2027-07-30,20.498848809552044
1445,362,ACXMR7ALC0,2021-06-15,2027-01-08,78.37450264704584
1446,362,MCKZBAMREM,2022-12-15,2026-05-26,87.56508944631376
1447,362,KA62JHPFTM,2021-01-18,2025-03-04,41.64875420928078
1448,362,3ORORHF5NM,2022-02-06,2024-08-18,84.04459890197165
1449,363,NLOPKISZZZ,2020-10-23,2027-08-13,57.81326519350834
1450,363,N5UHFKBKG8,2020-06-23,2026-08-09,25.207788487817716
1451,363,I93KROIBFQ,2020-06-18,2024-04-05,51.84191540889272
1452,363,CCR3SVDNPU,2020-05-23,2025-08-25,58.384286333096526
1453,364,60FWODTTGD,2022-10-03,2024-05-31,66.0224152888546
1454,364,2IQMJRXRAL,2022-06-20,2025-04-26,67.05735037142449
1455,364,5BHYAQVJX0,2023-03-18,2024-06-04,40.39191397676708
1456,364,FBG45EU8KZ,2023-11-13,2024-08-12,80.30921650417162
1457,365,ANYJQKXJFN,2020-04-30,2025-02-23,25.726755715950283
1458,365,7ZCZTF8VJK,2021-03-27,2027-07-21,90.77346557901909
1459,365,M2COCHY2MH,2022-10-26,2025-05-27,97.8432282052658
1460,365,HMOT2Q9H61,2021-10-06,2027-12-06,34.85682492880452
1461,366,IETP4N4KHM,2020-01-21,2026-10-25,4.171588468631571
1462,366,4O0VQVYEHM,2022-02-07,2024-11-17,41.413048269660436
1463,366,OFQDPH5SRY,2020-10-10,2024-08-30,71.2258728808595
1464,366,PBZFYQNSGF,2022-12-09,2026-11-23,88.44290061688743
1465,367,VXHQZQBSAW,2023-09-29,2027-08-12,49.79382557672699
1466,367,YERUGGEECO,2022-10-30,2026-10-06,92.88035145340744
1467,367,JZ1RKTRIJU,2020-11-01,2024-03-30,50.8904301322564
1468,367,8W4QH35OQW,2023-08-22,2025-11-26,29.31668073671731
1469,368,WU0JIXCMHL,2021-07-23,2026-06-01,66.5282587355921
1470,368,UAATYCC1EA,2022-04-29,2027-10-17,43.6974844947806
1471,368,5K3T1SJZMC,2023-09-19,2027-04-20,55.92504557422036
1472,368,7NY7X7433G,2023-07-16,2027-03-30,29.05479785147525
1473,369,RFWBQM0H5W,2020-04-18,2026-12-22,34.6280333441932
1474,369,1VTJQLZPJZ,2021-07-19,2026-03-04,88.96385029061132
1475,369,MV6EMOYUB0,2022-09-29,2024-05-14,50.357491602897205
1476,369,AW9PEJV578,2021-09-08,2025-02-27,60.60210439180027
1477,370,T5MQFNUSLT,2021-10-12,2026-12-20,81.26968237552693
1478,370,G10XS4VLON,2021-11-06,2025-08-01,14.619365693450028
1479,370,TBRTFMXKZF,2023-11-16,2024-11-30,13.761180882581058
1480,370,DNZASXVIOD,2021-03-16,2025-06-05,94.4082311572092
1481,371,PN4H1GSMMH,2021-06-02,2026-12-15,71.3255752409611
1482,371,4SJIT7JQWS,2021-10-12,2025-12-24,77.88731570903802
1483,371,0QKTUOCBH7,2023-11-10,2024-04-12,7.679647788081159
1484,371,WKD7CPPAYZ,2022-01-04,2024-08-18,98.62908945801288
1485,372,BPOYSRKCW2,2020-11-26,2025-06-07,64.31926082259884
1486,372,0OPDEKE7TF,2021-11-03,2027-07-27,83.44058191886467
1487,372,QWBT2QGI2A,2023-04-02,2025-05-01,76.45727810078236
1488,372,GCIDUH1DEN,2021-04-14,2026-06-12,40.791026218658025
1489,373,FMIJCA8UQE,2023-02-07,2027-04-29,71.16134361997409
1490,373,I4EQWHP2HU,2023-04-15,2027-11-24,59.461476283862005
1491,373,TWI0BMMPIL,2023-09-12,2026-10-28,35.16631749322662
1492,373,L08NQZXTSR,2021-01-27,2026-02-28,63.85619734559894
1493,374,OFODBOHQVI,2022-09-04,2026-08-12,33.788612876511586
1494,374,FQE3KQMM3Q,2023-09-25,2024-02-08,41.57311486300331
1495,374,MVIXXQXVJL,2020-09-24,2025-12-30,95.26095982351914
1496,374,6FFDUOHPVS,2020-09-25,2026-09-12,65.76422905766046
1497,375,0EUO2XFG80,2022-12-05,2027-04-23,78.07878126072913
